soil_moisture,temperature,humidity,wind_speed,rain_intensity,vpd,needs_watering_soon
0.0,20.01,59.98,0.0,0.0,0.0,1
0.0,20.05,59.88,0.0,0.0,0.0,1
0.0,20.33,59.18,0.0,0.0,0.0,1
0.0,20.5,58.75,0.0,0.0,0.0,1
0.0,20.91,57.72,0.0,0.0,0.0,1
0.0,21.31,56.73,0.0,0.0,0.0,1
0.0,22.12,54.7,0.0,0.0,0.0,1
0.0,22.32,54.21,0.0,0.0,0.0,1
0.0,23.0,52.51,0.0,0.0,0.0,1
0.0,23.87,50.31,0.0,0.0,0.0,1
0.0,24.5,48.76,0.0,0.0,0.0,1
0.0,24.95,47.62,0.0,0.0,0.0,1
0.0,25.76,45.6,0.0,0.0,0.0,1
0.0,26.47,43.82,0.0,0.0,0.0,1
0.0,26.74,43.15,0.0,0.0,0.0,1
0.0,27.63,40.91,0.0,0.0,0.0,1
0.0,27.97,40.07,0.0,0.0,0.0,1
0.0,28.72,38.2,0.0,0.0,0.0,1
0.0,29.04,37.4,0.0,0.0,0.0,1
0.0,29.31,36.72,0.0,0.0,0.0,1
0.0,29.63,35.93,0.0,0.0,0.0,1
0.0,29.64,35.91,0.0,0.0,0.0,1
0.0,29.85,35.37,0.0,0.0,0.0,1
0.0,30.15,34.61,0.0,0.0,0.0,1
59.98,24.91,59.57,0.0,0.0,0.0,1
0.0,29.81,35.47,0.0,0.0,0.0,1
0.0,29.67,35.82,0.0,0.0,0.0,1
0.0,29.73,35.69,0.0,0.0,0.0,1
0.0,29.43,36.41,0.0,0.0,0.0,1
0.0,28.79,38.03,0.0,0.0,0.0,1
0.0,28.43,38.91,0.0,0.0,0.0,1
0.0,27.93,40.16,0.0,0.0,0.0,1
0.0,27.3,41.75,0.0,0.0,0.0,1
0.0,26.93,42.68,0.0,0.0,0.0,1
0.0,26.13,44.67,0.0,0.0,0.0,1
0.0,25.7,45.74,0.0,0.0,0.0,1
0.0,25.07,47.32,0.0,0.0,0.0,1
59.96,25.09,59.64,0.0,0.0,0.0,1
0.0,24.29,49.27,0.0,0.0,0.0,1
0.0,23.75,50.62,0.0,0.0,0.0,1
0.0,23.24,51.91,0.0,0.0,0.0,1
0.0,22.52,53.7,0.0,0.0,0.0,1
0.0,21.95,55.12,0.0,0.0,0.0,1
0.0,21.27,56.82,0.0,0.0,0.0,1
0.0,20.88,57.79,0.0,0.0,0.0,1
0.0,20.8,57.99,0.0,0.0,0.0,1
0.0,20.24,59.4,0.0,0.0,0.0,1
0.0,20.05,59.87,0.0,0.0,0.0,1
0.0,20.21,59.48,0.0,0.0,0.0,1
0.0,20.08,59.79,0.0,0.0,0.0,1
59.94,24.93,60.41,0.0,0.0,0.0,1
0.0,20.1,59.74,0.0,0.0,0.0,1
0.0,20.35,59.13,0.0,0.0,0.0,1
0.0,20.39,59.03,0.0,0.0,0.0,1
0.0,20.82,57.95,0.0,0.0,0.0,1
0.0,21.05,57.38,0.0,0.0,0.0,1
0.0,21.38,56.56,0.0,0.0,0.0,1
0.0,21.97,55.07,0.0,0.0,0.0,1
0.0,22.42,53.94,0.0,0.0,0.0,1
0.0,23.2,52.0,0.0,0.0,0.0,1
0.0,23.7,50.75,0.0,0.0,0.0,1
0.0,24.38,49.05,0.0,0.0,0.0,1
0.0,25.04,47.4,0.0,0.0,0.0,1
59.92,24.99,60.43,0.0,0.0,0.0,1
0.0,25.74,45.65,0.0,0.0,0.0,1
0.0,26.16,44.6,0.0,0.0,0.0,1
0.0,26.81,42.99,0.0,0.0,0.0,1
0.0,27.69,40.77,0.0,0.0,0.0,1
0.0,27.95,40.11,0.0,0.0,0.0,1
0.0,28.64,38.41,0.0,0.0,0.0,1
0.0,28.85,37.88,0.0,0.0,0.0,1
0.0,29.45,36.38,0.0,0.0,0.0,1
0.0,29.8,35.51,0.0,0.0,0.0,1
0.0,29.89,35.27,0.0,0.0,0.0,1
0.0,29.82,35.45,0.0,0.0,0.0,1
0.0,30.1,34.75,0.0,0.0,0.0,1
59.89,25.05,59.95,0.0,0.0,0.0,1
0.0,30.07,34.83,0.0,0.0,0.0,1
0.0,29.78,35.54,0.0,0.0,0.0,1
0.0,29.74,35.65,0.0,0.0,0.0,1
0.0,29.32,36.69,0.0,0.0,0.0,1
0.0,28.88,37.81,0.0,0.0,0.0,1
0.0,28.41,38.98,0.0,0.0,0.0,1
0.0,27.94,40.16,0.0,0.0,0.0,1
0.0,27.62,40.96,0.0,0.0,0.0,1
0.0,26.77,43.09,0.0,0.0,0.0,1
0.0,26.34,44.16,0.0,0.0,0.0,1
0.0,25.62,45.96,0.0,0.0,0.0,1
0.0,24.97,47.56,0.0,0.0,0.0,1
59.87,24.97,59.53,0.0,0.0,0.0,1
0.0,24.54,48.65,0.0,0.0,0.0,1
0.0,23.89,50.27,0.0,0.0,0.0,1
0.0,23.13,52.17,0.0,0.0,0.0,1
0.0,22.55,53.63,0.0,0.0,0.0,1
0.0,21.79,55.53,0.0,0.0,0.0,1
0.0,21.42,56.46,0.0,0.0,0.0,1
0.0,20.87,57.83,0.0,0.0,0.0,1
0.0,20.67,58.33,0.0,0.0,0.0,1
0.0,20.34,59.14,0.0,0.0,0.0,1
0.0,20.33,59.19,0.0,0.0,0.0,1
0.0,20.21,59.46,0.0,0.0,0.0,1
0.0,19.94,60.16,0.0,0.0,0.0,1
59.85,25.09,60.3,0.0,0.0,0.0,1
0.0,19.93,60.18,0.0,0.0,0.0,1
0.0,20.17,59.58,0.0,0.0,0.0,1
0.0,20.33,59.17,0.0,0.0,0.0,1
0.0,20.58,58.56,0.0,0.0,0.0,1
0.0,20.9,57.74,0.0,0.0,0.0,1
0.0,21.42,56.45,0.0,0.0,0.0,1
0.0,22.15,54.63,0.0,0.0,0.0,1
0.0,22.49,53.77,0.0,0.0,0.0,1
0.0,23.06,52.35,0.0,0.0,0.0,1
0.0,23.81,50.48,0.0,0.0,0.0,1
0.0,24.37,49.07,0.0,0.0,0.0,1
0.0,25.15,47.12,0.0,0.0,0.0,1
59.83,24.93,59.68,0.0,0.0,0.0,1
0.0,25.53,46.19,0.0,0.0,0.0,1
0.0,26.14,44.64,0.0,0.0,0.0,1
0.0,26.81,42.97,0.0,0.0,0.0,1
0.0,27.61,40.97,0.0,0.0,0.0,1
0.0,28.05,39.87,0.0,0.0,0.0,1
0.0,28.38,39.06,0.0,0.0,0.0,1
0.0,28.87,37.82,0.0,0.0,0.0,1
0.0,29.16,37.1,0.0,0.0,0.0,1
0.0,29.58,36.06,0.0,0.0,0.0,1
0.0,29.8,35.49,0.0,0.0,0.0,1
0.0,29.78,35.54,0.0,0.0,0.0,1
0.0,30.15,34.62,0.0,0.0,0.0,1
59.81,24.92,60.37,0.0,0.0,0.0,1
0.0,29.99,35.02,0.0,0.0,0.0,1
0.0,29.98,35.06,0.0,0.0,0.0,1
0.0,29.65,35.88,0.0,0.0,0.0,1
0.0,29.2,37.0,0.0,0.0,0.0,1
0.0,29.03,37.42,0.0,0.0,0.0,1
0.0,28.49,38.77,0.0,0.0,0.0,1
0.0,28.08,39.79,0.0,0.0,0.0,1
0.0,27.34,41.65,0.0,0.0,0.0,1
0.0,26.89,42.78,0.0,0.0,0.0,1
0.0,26.34,44.15,0.0,0.0,0.0,1
0.0,25.7,45.75,0.0,0.0,0.0,1
0.0,24.99,47.51,0.0,0.0,0.0,1
59.79,24.99,59.74,0.0,0.0,0.0,1
0.0,24.37,49.08,0.0,0.0,0.0,1
0.0,23.81,50.47,0.0,0.0,0.0,1
0.0,22.91,52.71,0.0,0.0,0.0,1
0.0,22.61,53.47,0.0,0.0,0.0,1
0.0,22.08,54.81,0.0,0.0,0.0,1
0.0,21.35,56.61,0.0,0.0,0.0,1
0.0,21.05,57.38,0.0,0.0,0.0,1
0.0,20.78,58.05,0.0,0.0,0.0,1
0.0,20.58,58.55,0.0,0.0,0.0,1
0.0,20.12,59.7,0.0,0.0,0.0,1
0.0,20.17,59.58,0.0,0.0,0.0,1
0.0,19.81,60.47,0.0,0.0,0.0,1
59.77,25.02,60.14,0.0,0.0,0.0,1
0.0,20.07,59.83,0.0,0.0,0.0,1
0.0,20.32,59.21,0.0,0.0,0.0,1
0.0,20.49,58.78,0.0,0.0,0.0,1
0.0,20.78,58.06,0.0,0.0,0.0,1
0.0,20.95,57.61,0.0,0.0,0.0,1
0.0,21.28,56.8,0.0,0.0,0.0,1
0.0,21.82,55.46,0.0,0.0,0.0,1
0.0,22.68,53.3,0.0,0.0,0.0,1
0.0,23.27,51.82,0.0,0.0,0.0,1
0.0,23.87,50.33,0.0,0.0,0.0,1
0.0,24.17,49.58,0.0,0.0,0.0,1
0.0,24.93,47.67,0.0,0.0,0.0,1
59.75,25.05,60.21,0.0,0.0,0.0,1
0.0,25.83,45.44,0.0,0.0,0.0,1
0.0,26.23,44.41,0.0,0.0,0.0,1
0.0,27.02,42.46,0.0,0.0,0.0,1
0.0,27.32,41.71,0.0,0.0,0.0,1
0.0,28.0,40.0,0.0,0.0,0.0,1
0.0,28.65,38.37,0.0,0.0,0.0,1
0.0,28.89,37.78,0.0,0.0,0.0,1
0.0,29.44,36.39,0.0,0.0,0.0,1
0.0,29.48,36.31,0.0,0.0,0.0,1
0.0,29.86,35.35,0.0,0.0,0.0,1
0.0,29.82,35.46,0.0,0.0,0.0,1
0.0,30.09,34.78,0.0,0.0,0.0,1
59.73,25.02,60.35,0.0,0.0,0.0,1
0.0,30.07,34.84,0.0,0.0,0.0,1
0.0,29.85,35.37,0.0,0.0,0.0,1
0.0,29.67,35.83,0.0,0.0,0.0,1
0.0,29.17,37.07,0.0,0.0,0.0,1
0.0,29.0,37.49,0.0,0.0,0.0,1
0.0,28.57,38.57,0.0,0.0,0.0,1
0.0,28.11,39.72,0.0,0.0,0.0,1
0.0,27.64,40.91,0.0,0.0,0.0,1
0.0,26.88,42.81,0.0,0.0,0.0,1
0.0,26.13,44.68,0.0,0.0,0.0,1
0.0,25.55,46.12,0.0,0.0,0.0,1
0.0,24.83,47.91,0.0,0.0,0.0,1
59.7,24.97,59.83,0.0,0.0,0.0,1
0.0,24.31,49.23,0.0,0.0,0.0,1
0.0,23.74,50.66,0.0,0.0,0.0,1
0.0,23.03,52.43,0.0,0.0,0.0,1
0.0,22.63,53.44,0.0,0.0,0.0,1
0.0,21.77,55.57,0.0,0.0,0.0,1
0.0,21.34,56.64,0.0,0.0,0.0,1
0.0,21.19,57.04,0.0,0.0,0.0,1
0.0,20.6,58.5,0.0,0.0,0.0,1
0.0,20.53,58.66,0.0,0.0,0.0,1
0.0,20.26,59.35,0.0,0.0,0.0,1
0.0,20.07,59.83,0.0,0.0,0.0,1
0.0,19.98,60.06,0.0,0.0,0.0,1
59.68,25.07,59.8,0.0,0.0,0.0,1
0.0,19.92,60.2,0.0,0.0,0.0,1
0.0,20.15,59.63,0.0,0.0,0.0,1
0.0,20.34,59.15,0.0,0.0,0.0,1
0.0,20.71,58.23,0.0,0.0,0.0,1
0.0,20.94,57.65,0.0,0.0,0.0,1
0.0,21.66,55.84,0.0,0.0,0.0,1
0.0,22.11,54.72,0.0,0.0,0.0,1
0.0,22.64,53.4,0.0,0.0,0.0,1
0.0,23.0,52.49,0.0,0.0,0.0,1
0.0,23.61,50.97,0.0,0.0,0.0,1
0.0,24.28,49.3,0.0,0.0,0.0,1
0.0,24.82,47.95,0.0,0.0,0.0,1
59.66,25.07,60.05,0.0,0.0,0.0,1
0.0,25.48,46.31,0.0,0.0,0.0,1
0.0,26.11,44.74,0.0,0.0,0.0,1
0.0,26.9,42.75,0.0,0.0,0.0,1
0.0,27.67,40.83,0.0,0.0,0.0,1
0.0,28.22,39.46,0.0,0.0,0.0,1
0.0,28.42,38.96,0.0,0.0,0.0,1
0.0,29.01,37.48,0.0,0.0,0.0,1
0.0,29.52,36.21,0.0,0.0,0.0,1
0.0,29.6,36.0,0.0,0.0,0.0,1
0.0,29.88,35.29,0.0,0.0,0.0,1
0.0,30.03,34.91,0.0,0.0,0.0,1
0.0,30.16,34.59,0.0,0.0,0.0,1
59.64,25.06,59.55,0.0,0.0,0.0,1
0.0,29.89,35.29,0.0,0.0,0.0,1
0.0,29.81,35.46,0.0,0.0,0.0,1
0.0,29.63,35.93,0.0,0.0,0.0,1
0.0,29.17,37.08,0.0,0.0,0.0,1
0.0,28.89,37.78,0.0,0.0,0.0,1
0.0,28.65,38.38,0.0,0.0,0.0,1
0.0,28.24,39.41,0.0,0.0,0.0,1
0.0,27.65,40.88,0.0,0.0,0.0,1
0.0,26.88,42.8,0.0,0.0,0.0,1
0.0,26.39,44.04,0.0,0.0,0.0,1
0.0,25.73,45.68,0.0,0.0,0.0,1
0.0,24.99,47.53,0.0,0.0,0.0,1
59.62,24.92,59.63,0.0,0.0,0.0,1
0.0,24.46,48.85,0.0,0.0,0.0,1
0.0,23.53,51.18,0.0,0.0,0.0,1
0.0,23.13,52.18,0.0,0.0,0.0,1
0.0,22.32,54.19,0.0,0.0,0.0,1
0.0,21.87,55.32,0.0,0.0,0.0,1
0.0,21.37,56.58,0.0,0.0,0.0,1
0.0,21.21,56.97,0.0,0.0,0.0,1
0.0,20.72,58.2,0.0,0.0,0.0,1
0.0,20.36,59.11,0.0,0.0,0.0,1
0.0,20.22,59.46,0.0,0.0,0.0,1
0.0,19.92,60.2,0.0,0.0,0.0,1
0.0,20.14,59.64,0.0,0.0,0.0,1
59.6,25.05,59.68,0.0,0.0,0.0,1
0.0,20.16,59.61,0.0,0.0,0.0,1
0.0,20.04,59.9,0.0,0.0,0.0,1
0.0,20.53,58.68,0.0,0.0,0.0,1
0.0,20.47,58.81,0.0,0.0,0.0,1
0.0,21.1,57.25,0.0,0.0,0.0,1
0.0,21.57,56.08,0.0,0.0,0.0,1
0.0,21.83,55.44,0.0,0.0,0.0,1
0.0,22.46,53.86,0.0,0.0,0.0,1
0.0,22.95,52.62,0.0,0.0,0.0,1
0.0,23.65,50.87,0.0,0.0,0.0,1
0.0,24.23,49.43,0.0,0.0,0.0,1
0.0,25.17,47.09,0.0,0.0,0.0,1
59.58,24.98,59.73,0.0,0.0,0.0,1
0.0,25.62,45.95,0.0,0.0,0.0,1
0.0,26.28,44.29,0.0,0.0,0.0,1
0.0,26.77,43.09,0.0,0.0,0.0,1
0.0,27.32,41.71,0.0,0.0,0.0,1
0.0,27.88,40.29,0.0,0.0,0.0,1
0.0,28.59,38.51,0.0,0.0,0.0,1
0.0,28.88,37.81,0.0,0.0,0.0,1
0.0,29.36,36.6,0.0,0.0,0.0,1
0.0,29.55,36.13,0.0,0.0,0.0,1
0.0,29.9,35.24,0.0,0.0,0.0,1
0.0,29.77,35.58,0.0,0.0,0.0,1
0.0,30.02,34.95,0.0,0.0,0.0,1
59.56,25.05,59.9,0.0,0.0,0.0,1
0.0,29.76,35.6,0.0,0.0,0.0,1
0.0,29.8,35.49,0.0,0.0,0.0,1
0.0,29.49,36.28,0.0,0.0,0.0,1
0.0,29.2,36.99,0.0,0.0,0.0,1
0.0,28.88,37.79,0.0,0.0,0.0,1
0.0,28.44,38.89,0.0,0.0,0.0,1
0.0,27.87,40.33,0.0,0.0,0.0,1
0.0,27.61,40.99,0.0,0.0,0.0,1
0.0,27.08,42.3,0.0,0.0,0.0,1
0.0,26.18,44.56,0.0,0.0,0.0,1
0.0,25.49,46.28,0.0,0.0,0.0,1
0.0,24.86,47.84,0.0,0.0,0.0,1
59.53,24.99,59.55,0.0,0.0,0.0,1
0.0,24.27,49.33,0.0,0.0,0.0,1
0.0,23.7,50.75,0.0,0.0,0.0,1
0.0,23.09,52.28,0.0,0.0,0.0,1
0.0,22.59,53.51,0.0,0.0,0.0,1
0.0,21.88,55.31,0.0,0.0,0.0,1
0.0,21.58,56.06,0.0,0.0,0.0,1
0.0,21.23,56.93,0.0,0.0,0.0,1
0.0,20.75,58.12,0.0,0.0,0.0,1
0.0,20.47,58.82,0.0,0.0,0.0,1
0.0,20.09,59.76,0.0,0.0,0.0,1
0.0,20.12,59.69,0.0,0.0,0.0,1
0.0,19.8,60.5,0.0,0.0,0.0,1
59.51,24.99,59.61,0.0,0.0,0.0,1
0.0,19.88,60.3,0.0,0.0,0.0,1
0.0,20.1,59.75,0.0,0.0,0.0,1
0.0,20.45,58.89,0.0,0.0,0.0,1
0.0,20.72,58.21,0.0,0.0,0.0,1
0.0,21.09,57.29,0.0,0.0,0.0,1
0.0,21.39,56.53,0.0,0.0,0.0,1
0.0,21.94,55.15,0.0,0.0,0.0,1
0.0,22.36,54.09,0.0,0.0,0.0,1
0.0,22.91,52.72,0.0,0.0,0.0,1
0.0,23.66,50.84,0.0,0.0,0.0,1
0.0,24.23,49.41,0.0,0.0,0.0,1
0.0,25.12,47.2,0.0,0.0,0.0,1
59.49,25.07,60.3,0.0,0.0,0.0,1
0.0,25.72,45.71,0.0,0.0,0.0,1
0.0,26.42,43.95,0.0,0.0,0.0,1
0.0,27.06,42.34,0.0,0.0,0.0,1
0.0,27.4,41.5,0.0,0.0,0.0,1
0.0,27.92,40.2,0.0,0.0,0.0,1
0.0,28.43,38.91,0.0,0.0,0.0,1
0.0,28.96,37.59,0.0,0.0,0.0,1
0.0,29.49,36.29,0.0,0.0,0.0,1
0.0,29.66,35.86,0.0,0.0,0.0,1
0.0,29.86,35.35,0.0,0.0,0.0,1
0.0,29.89,35.27,0.0,0.0,0.0,1
0.0,30.18,34.55,0.0,0.0,0.0,1
59.47,25.04,60.29,0.0,0.0,0.0,1
0.0,30.04,34.89,0.0,0.0,0.0,1
0.0,29.88,35.29,0.0,0.0,0.0,1
0.0,29.55,36.12,0.0,0.0,0.0,1
0.0,29.22,36.95,0.0,0.0,0.0,1
0.0,28.95,37.61,0.0,0.0,0.0,1
0.0,28.51,38.73,0.0,0.0,0.0,1
0.0,28.1,39.74,0.0,0.0,0.0,1
0.0,27.39,41.53,0.0,0.0,0.0,1
0.0,26.83,42.94,0.0,0.0,0.0,1
0.0,26.33,44.17,0.0,0.0,0.0,1
0.0,25.51,46.24,0.0,0.0,0.0,1
0.0,25.17,47.06,0.0,0.0,0.0,1
59.45,24.94,59.55,0.0,0.0,0.0,1
0.0,24.39,49.03,0.0,0.0,0.0,1
0.0,23.78,50.54,0.0,0.0,0.0,1
0.0,23.15,52.12,0.0,0.0,0.0,1
27.42,22.69,53.28,0.0,0.0,0.0,1
25.1,21.8,55.5,0.0,0.0,0.0,1
22.82,21.62,55.94,0.0,0.0,0.0,1
20.69,21.06,57.35,0.0,0.0,0.0,1
18.68,20.6,58.5,0.0,0.0,0.0,1
16.76,20.22,59.44,0.0,0.0,0.0,1
14.84,20.21,59.47,0.0,0.0,0.0,1
13.0,19.85,60.38,0.0,0.0,0.0,1
11.16,19.89,60.28,0.0,0.0,0.0,1
59.43,25.05,59.9,0.0,0.0,0.0,1
9.29,19.98,60.06,0.0,0.0,0.0,1
7.35,20.32,59.21,0.0,0.0,0.0,1
5.37,20.45,58.86,0.0,0.0,0.0,1
3.29,20.86,57.85,0.0,0.0,0.0,1
1.19,20.94,57.65,0.0,0.0,0.0,1
0.0,21.28,56.8,0.0,0.0,0.0,1
0.0,21.83,55.43,0.0,0.0,0.0,1
0.0,22.43,53.92,0.0,0.0,0.0,1
0.0,23.24,51.91,0.0,0.0,0.0,1
0.0,23.83,50.42,0.0,0.0,0.0,1
0.0,24.27,49.33,0.0,0.0,0.0,1
0.0,24.9,47.74,0.0,0.0,0.0,1
59.41,25.1,59.51,0.0,0.0,0.0,1
0.0,25.56,46.09,0.0,0.0,0.0,1
0.0,26.19,44.53,0.0,0.0,0.0,1
0.0,26.85,42.89,0.0,0.0,0.0,1
0.0,27.52,41.21,0.0,0.0,0.0,1
0.0,28.05,39.89,0.0,0.0,0.0,1
0.0,28.63,38.42,0.0,0.0,0.0,1
0.0,29.13,37.17,0.0,0.0,0.0,1
0.0,29.38,36.55,0.0,0.0,0.0,1
0.0,29.58,36.06,0.0,0.0,0.0,1
0.0,29.82,35.44,0.0,0.0,0.0,1
0.0,29.99,35.03,0.0,0.0,0.0,1
0.0,29.96,35.1,0.0,0.0,0.0,1
59.39,24.95,60.39,0.0,0.0,0.0,1
0.0,29.93,35.19,0.0,0.0,0.0,1
0.0,30.0,34.99,0.0,0.0,0.0,1
0.0,29.58,36.06,0.0,0.0,0.0,1
0.0,29.28,36.79,0.0,0.0,0.0,1
0.0,28.85,37.87,0.0,0.0,0.0,1
0.0,28.42,38.94,0.0,0.0,0.0,1
0.0,28.11,39.73,0.0,0.0,0.0,1
0.0,27.62,40.94,0.0,0.0,0.0,1
0.0,27.08,42.31,0.0,0.0,0.0,1
0.0,26.33,44.18,0.0,0.0,0.0,1
0.0,25.7,45.75,0.0,0.0,0.0,1
0.0,24.93,47.68,0.0,0.0,0.0,1
59.36,24.98,59.93,0.0,0.0,0.0,1
0.0,24.41,48.99,0.0,0.0,0.0,1
0.0,23.69,50.77,0.0,0.0,0.0,1
0.0,23.15,52.12,0.0,0.0,0.0,1
0.0,22.48,53.81,0.0,0.0,0.0,1
0.0,21.98,55.04,0.0,0.0,0.0,1
0.0,21.44,56.39,0.0,0.0,0.0,1
0.0,20.87,57.83,0.0,0.0,0.0,1
0.0,20.5,58.76,0.0,0.0,0.0,1
0.0,20.54,58.65,0.0,0.0,0.0,1
0.0,20.25,59.37,0.0,0.0,0.0,1
0.0,20.22,59.44,0.0,0.0,0.0,1
0.0,19.8,60.5,0.0,0.0,0.0,1
59.34,24.98,59.81,0.0,0.0,0.0,1
0.0,20.0,60.01,0.0,0.0,0.0,1
0.0,20.16,59.61,0.0,0.0,0.0,1
0.0,20.39,59.03,0.0,0.0,0.0,1
0.0,20.58,58.54,0.0,0.0,0.0,1
0.0,20.86,57.85,0.0,0.0,0.0,1
0.0,21.38,56.55,0.0,0.0,0.0,1
0.0,21.84,55.41,0.0,0.0,0.0,1
0.0,22.68,53.29,0.0,0.0,0.0,1
0.0,23.23,51.93,0.0,0.0,0.0,1
0.0,23.78,50.54,0.0,0.0,0.0,1
0.0,24.53,48.67,0.0,0.0,0.0,1
0.0,24.86,47.86,0.0,0.0,0.0,1
59.32,24.95,59.53,0.0,0.0,0.0,1
0.0,25.68,45.79,0.0,0.0,0.0,1
0.0,26.22,44.44,0.0,0.0,0.0,1
0.0,26.72,43.2,0.0,0.0,0.0,1
0.0,27.65,40.87,0.0,0.0,0.0,1
0.0,28.13,39.69,0.0,0.0,0.0,1
0.0,28.54,38.66,0.0,0.0,0.0,1
0.0,28.87,37.82,0.0,0.0,0.0,1
0.0,29.3,36.74,0.0,0.0,0.0,1
0.0,29.76,35.6,0.0,0.0,0.0,1
0.0,30.02,34.96,0.0,0.0,0.0,1
0.0,30.03,34.93,0.0,0.0,0.0,1
0.0,29.84,35.39,0.0,0.0,0.0,1
59.3,25.0,60.18,0.0,0.0,0.0,1
0.0,29.97,35.08,0.0,0.0,0.0,1
0.0,29.67,35.83,0.0,0.0,0.0,1
0.0,29.77,35.56,0.0,0.0,0.0,1
0.0,29.37,36.58,0.0,0.0,0.0,1
0.0,28.95,37.63,0.0,0.0,0.0,1
0.0,28.46,38.86,0.0,0.0,0.0,1
0.0,28.09,39.78,0.0,0.0,0.0,1
0.0,27.64,40.91,0.0,0.0,0.0,1
0.0,27.05,42.37,0.0,0.0,0.0,1
0.0,26.47,43.83,0.0,0.0,0.0,1
0.0,25.69,45.78,0.0,0.0,0.0,1
0.0,25.15,47.13,0.0,0.0,0.0,1
59.28,24.92,60.14,0.0,0.0,0.0,1
0.0,24.46,48.86,0.0,0.0,0.0,1
0.0,23.87,50.31,0.0,0.0,0.0,1
0.0,23.16,52.09,0.0,0.0,0.0,1
0.0,22.39,54.01,0.0,0.0,0.0,1
0.0,22.0,54.99,0.0,0.0,0.0,1
0.0,21.63,55.92,0.0,0.0,0.0,1
0.0,21.02,57.45,0.0,0.0,0.0,1
0.0,20.72,58.2,0.0,0.0,0.0,1
0.0,20.28,59.3,0.0,0.0,0.0,1
0.0,20.02,59.95,0.0,0.0,0.0,1
0.0,20.15,59.62,0.0,0.0,0.0,1
0.0,19.98,60.06,0.0,0.0,0.0,1
59.26,24.94,60.33,0.0,0.0,0.0,1
0.0,20.18,59.55,0.0,0.0,0.0,1
0.0,20.29,59.27,0.0,0.0,0.0,1
0.0,20.28,59.3,0.0,0.0,0.0,1
0.0,20.75,58.13,0.0,0.0,0.0,1
0.0,21.22,56.94,0.0,0.0,0.0,1
0.0,21.58,56.04,0.0,0.0,0.0,1
0.0,22.02,54.96,0.0,0.0,0.0,1
0.0,22.53,53.66,0.0,0.0,0.0,1
0.0,23.09,52.28,0.0,0.0,0.0,1
0.0,23.55,51.14,0.0,0.0,0.0,1
0.0,24.15,49.62,0.0,0.0,0.0,1
0.0,24.99,47.53,0.0,0.0,0.0,1
59.24,24.91,60.37,0.0,0.0,0.0,1
0.0,25.72,45.71,0.0,0.0,0.0,1
0.0,26.33,44.18,0.0,0.0,0.0,1
0.0,26.94,42.64,0.0,0.0,0.0,1
0.0,27.62,40.96,0.0,0.0,0.0,1
0.0,27.87,40.33,0.0,0.0,0.0,1
0.0,28.65,38.37,0.0,0.0,0.0,1
0.0,29.04,37.4,0.0,0.0,0.0,1
0.0,29.45,36.37,0.0,0.0,0.0,1
0.0,29.82,35.46,0.0,0.0,0.0,1
0.0,29.91,35.22,0.0,0.0,0.0,1
0.0,29.78,35.55,0.0,0.0,0.0,1
0.0,29.99,35.02,0.0,0.0,0.0,1
59.22,24.92,59.92,0.0,0.0,0.0,1
0.0,29.86,35.35,0.0,0.0,0.0,1
0.0,29.8,35.51,0.0,0.0,0.0,1
0.0,29.54,36.15,0.0,0.0,0.0,1
0.0,29.36,36.6,0.0,0.0,0.0,1
0.0,29.07,37.33,0.0,0.0,0.0,1
0.0,28.49,38.78,0.0,0.0,0.0,1
0.0,28.09,39.77,0.0,0.0,0.0,1
0.0,27.47,41.32,0.0,0.0,0.0,1
0.0,26.89,42.77,0.0,0.0,0.0,1
0.0,26.36,44.1,0.0,0.0,0.0,1
0.0,25.84,45.4,0.0,0.0,0.0,1
0.0,25.19,47.03,0.0,0.0,0.0,1
59.2,25.05,59.8,0.0,0.0,0.0,1
0.0,24.54,48.65,0.0,0.0,0.0,1
0.0,23.7,50.76,0.0,0.0,0.0,1
0.0,23.24,51.89,0.0,0.0,0.0,1
0.0,22.62,53.44,0.0,0.0,0.0,1
0.0,22.0,55.0,0.0,0.0,0.0,1
0.0,21.28,56.81,0.0,0.0,0.0,1
0.0,20.92,57.69,0.0,0.0,0.0,1
0.0,20.83,57.93,0.0,0.0,0.0,1
0.0,20.28,59.3,0.0,0.0,0.0,1
0.0,20.32,59.21,0.0,0.0,0.0,1
0.0,20.21,59.48,0.0,0.0,0.0,1
0.0,19.84,60.4,0.0,0.0,0.0,1
59.18,24.94,59.78,0.0,0.0,0.0,1
0.0,19.99,60.04,0.0,0.0,0.0,1
0.0,20.33,59.17,0.0,0.0,0.0,1
0.0,20.52,58.69,0.0,0.0,0.0,1
0.0,20.81,57.98,0.0,0.0,0.0,1
0.0,21.11,57.22,0.0,0.0,0.0,1
0.0,21.27,56.83,0.0,0.0,0.0,1
0.0,22.01,54.97,0.0,0.0,0.0,1
0.0,22.3,54.24,0.0,0.0,0.0,1
0.0,23.16,52.11,0.0,0.0,0.0,1
0.0,23.55,51.13,0.0,0.0,0.0,1
0.0,24.51,48.73,0.0,0.0,0.0,1
0.0,25.02,47.44,0.0,0.0,0.0,1
59.15,25.05,60.03,0.0,0.0,0.0,1
0.0,25.52,46.19,0.0,0.0,0.0,1
0.0,26.17,44.56,0.0,0.0,0.0,1
0.0,27.03,42.42,0.0,0.0,0.0,1
0.0,27.68,40.81,0.0,0.0,0.0,1
